"REF_DATE","GEO","DGUID","Labour force characteristics","Gender","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15019.4","","","","1"
"2002-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15042.3","","","","1"
"2002-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15120.5","","","","1"
"2002-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15167.8","","","","1"
"2002-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15222.2","","","","1"
"2002-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15284.3","","","","1"
"2002-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15324.2","","","","1"
"2002-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15406.9","","","","1"
"2002-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15405.2","","","","1"
"2002-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15419.1","","","","1"
"2002-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15467.2","","","","1"
"2002-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15524.7","","","","1"
"2003-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15544.2","","","","1"
"2003-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15601.6","","","","1"
"2003-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15609.7","","","","1"
"2003-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15593.2","","","","1"
"2003-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15574.8","","","","1"
"2003-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15627.1","","","","1"
"2003-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15648.4","","","","1"
"2003-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15638.9","","","","1"
"2003-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15674.7","","","","1"
"2003-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15729.5","","","","1"
"2003-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15778.5","","","","1"
"2003-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15821.1","","","","1"
"2004-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15819.7","","","","1"
"2004-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15826.9","","","","1"
"2004-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15836.3","","","","1"
"2004-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15882.7","","","","1"
"2004-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15900.9","","","","1"
"2004-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15923.9","","","","1"
"2004-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15937.6","","","","1"
"2004-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15945.4","","","","1"
"2004-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15978.9","","","","1"
"2004-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","15989.6","","","","1"
"2004-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16008.3","","","","1"
"2004-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16022.8","","","","1"
"2005-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16034.0","","","","1"
"2005-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16047.1","","","","1"
"2005-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16046.5","","","","1"
"2005-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16072.3","","","","1"
"2005-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16076.7","","","","1"
"2005-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16101.8","","","","1"
"2005-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16142.2","","","","1"
"2005-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16186.6","","","","1"
"2005-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16172.2","","","","1"
"2005-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16211.7","","","","1"
"2005-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16241.2","","","","1"
"2005-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16232.3","","","","1"
"2006-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16261.0","","","","1"
"2006-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16292.2","","","","1"
"2006-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16347.3","","","","1"
"2006-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16383.5","","","","1"
"2006-05","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16450.4","","","","1"
"2006-06","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16432.5","","","","1"
"2006-07","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16440.4","","","","1"
"2006-08","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16435.7","","","","1"
"2006-09","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16468.0","","","","1"
"2006-10","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16487.5","","","","1"
"2006-11","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16487.5","","","","1"
"2006-12","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16549.6","","","","1"
"2007-01","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16615.0","","","","1"
"2007-02","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16636.4","","","","1"
"2007-03","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16664.8","","","","1"
"2007-04","Canada","2021A000011124","Employment","Total - Gender","15 years and over","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2062811","1.3.1.1.1.1","16658.6","","","","1"
